"subject","datestamp","timestamp","version","comments","id"
"A1UZA1IV1WXK06_dg_v15","2015-05-15","19:50:10","numberSum_v2","It seemed like 21 always gave more points than 16 so thats what i did.","659"
"A8Q4T87YRWY89_dg_v15","2015-05-15","19:50:30","baseline_v2","If the color give positive result, then I continue choose that color; If turn to negtive number, I change to other color.","660"
"A3H1VQ72JRI45N_dg_v15","2015-05-15","19:50:52","noGoalInstructions_v","I swapped even/odd selections as values decreased for those numbers.  Sometimes it did not work out in my favor.","661"
"A1RDGKGCY83CPN_dg_v15","2015-05-15","19:50:56","dawstage2_v2","Seemed in the first half of the choices, there was no discernible pattern to what would pay, 80% of choices wer enegative. Then halfway through, a pattern emerged,  with ~80% of hits positive, I am guessing by design of the game. It became clear that no strategy would result in a better outcome. If a choice paid 3-5 I stuck with it until it paid 1 or less, if a choice paid less than zero I switched choices. ","662"
"A1AZ14ME4TX0GK_dg_v15","2015-05-15","19:51:36","numberSum_v2","I continued to choose a specific number goal until it seemed to ""turn"" from winning to losing, then I would switch to the other number goal, and back and forth as such. ","663"
"A1AHREL15TMJSR_dg_v15","2015-05-15","19:52:08","noGoalInstructions_v","I grouped the numbers by their colors and remembered the 2 numbers that were giving the most points.","664"
"AGKF4L6PY7DPZ_dg_v15","2015-05-15","19:52:11","baseline_v2","The red numbers seemed to more frequently produce positive numbers over zero so I tried to focus mainly on red with the occasional check on blue.","665"
"A1ZYF4MBFRMCE1_dg_v15","2015-05-15","19:52:35","numberSum_v2","Towards the end everything started to look the same and I became very confused! Too many numbers too quickly. I did, though, start to memorize all of the different combinations to create 16 or 21. ","666"
"A21M87IZEEI9P7_dg_v15","2015-05-15","19:52:53","dawstage2_v2","I just stayed with whatever was winning until it lost, then picked a new one. Usually if the red started losing, I went to blue instead of the other red shape, and vice versa with the blues. ","667"
"A1A3BCTNTGZGLW_dg_v15","2015-05-15","19:53:26","numberSum_v2","I tried to determine when the change would occur and stay ahead of it.","668"
"ABYFWIQSV8SQV_dg_v15","2015-05-15","19:53:27","numberSum_v2","If one number seemed not to be paying out, I tried the other. I always tried to add up to either 16 or 21","669"
"A2XY43VECPAD61_dg_v15","2015-05-15","19:53:36","dawstage2_v2","I tried to stay with the high value targets that I stumbled upon for as long as they remained positive, then I flailed away until I found another high value shape.  I had no idea how to go about picking the green opitions when they appeared, so that really involved a lot of chance.","670"
"A3HCH0GVDPJLDQ _dg_v15","2015-05-15","19:53:41","dawstage2_v2","Usually I stuck with a single choice in shape until it either dipped to about 1 point or went into negative. I would usually change to an entirely different choice in pairs from then on, from red shapes to blue or vice versa and if this new shape was also in the negative try another shape. I found that usually I either found another shape which gave positive points or reduced my points by less than the shape I had picked first. ","671"
"A2LOMBP5KINMT9_dg_v15","2015-05-15","19:54:08","numberSum_v2","At first I chose at random, but once I got going, when I saw that a number was frequently working for me, I stuck with that number as a goal for awhile.","672"
"A3BP890CXV4UMN_dg_v15","2015-05-15","19:54:14","baseline_v2","I kept in mine even numbers one color and odd numbers the other..It wasnt easy I will admit though but it was fun","673"
"A2H7ZD3R4YLD86_dg_v15","2015-05-15","19:55:06","dawstage2_v2","watching for any cycles of low to high between the colors.","674"
"AVZWILVYCMUQF_dg_v15","2015-05-15","19:55:06","baseline_v2","focused on the best set for optimum payout","675"
"A2S794I5MQWBDS_dg_v15","2015-05-15","19:55:36","dawstage2_v2","To go through the numbers and see which one was gaining points. Once I found one that was gaining points, to stay on it until it was 0 or in the negatives.","676"
"A2BXVBVLIA1237_dg_v15","2015-05-15","19:56:25","numberSum_v2","Look at the trends of what numbers are getting money and aim for them.","677"
"A15VLCRITLATFL_dg_v15","2015-05-15","19:56:34","dawstage2_v2","If I saw one that was plus points, I tried to make that my next goal, so if picking a blue square gave me +1 or more, I tried to pick the blue square again from 1 or 3 for example.","678"
"A1HK7CR71C8BCA_dg_v15","2015-05-15","19:57:29","numberSum_v2","Color changes of background blue to green and vice versa I changed my strategy to the other number. Also kept the same number until it started to lose a couple of times.","679"
"A22IIMLQ7K4B3M_dg_v15","2015-05-15","19:59:04","dawstage2_v2","Color first and price next","680"
"AG7C4X3WKKBV_dg_v15","2015-05-15","19:59:23","dawstage2_v2","No strategy, just followed my instincts.","681"
"AM97GWDYEFN97_dg_v15","2015-05-15","20:00:22","noGoalInstructions_v","I keep playing the odd until it lost and then the even. That was my strategy, probably not a very good one. Huh","682"
"A2LAQG8PCWYGBL_dg_v15","2015-05-15","20:02:10","numberSum_v2","I basically kept with a number until it started loosing me money then I switched.","683"
"A2RR3B1I2Z7NS7_dg_v15","2015-05-15","20:02:15","dawstage2_v2","Every time I saw a blue shape I picked 1 or 3. When I saw a red shape I picked 2 or 4. If it seemed like the number was losing than I switched to another number.","684"
"A1CE2XPYCDRHVZ_dg_v15","2015-05-15","20:02:17","baseline_v2","I chose red at first because it yielded me more points during the practice round.  If I got negative points 2 or 3 times with red, I switched to blue.  I gave blue 1 or 2 tries with a negative point before switching back to red.","685"
"A106ZWSYEM18J2_dg_v15","2015-05-15","20:03:46","numberSum_v2","I decided interchangeably between 16 and 21 until I noticed a significant difference in points from positive to negative. Then I switched to the other number for 2-3 rounds to see if it had really differed. Sometimes I could only stick with the number that lost me the least points where 0 was the preferred outcome, and readopted the same strategy until I hit on the correct number again.","686"
"A25XF7JNDKL995_dg_v15","2015-05-15","20:04:32","dawstage2_v2","I chose different combinations.  When I found a combination with a good payout I stayed with it until it went negative and then tried the other shape of the same color.  When that shape went negative I went to the other color and tried both of those shapes.","687"
"A3TQ7M1WPR7Q44_dg_v15","2015-05-15","20:04:41","dawstage2_v2","basic common sencse","688"
"AC2FHWZZFY9IX_dg_v15","2015-05-15","20:04:43","numberSum_v2","I chose 21 most of the time unless the numbers started to go down to negative.","689"
"AL646R2L2PZSB_dg_v15","2015-05-15","20:06:19","numberSum_v2","I looked for the numbers that were making the most points and went with those. Once I saw a number start to decrease, I tried to pay attention of how quickly it was decreasing (or even increasing) to know if I should select it or the other number. Sometimes I took a chance to just see if the other number was providing a big number but mostly I stuck to what seemed to be a pattern of good or bad. ","690"
" A3Q9XSK99TCWCT_dg_v15","2015-05-15","20:06:50","noGoalInstructions_v","everytime time i lost a point i choose a diffrent number leading to a diffrent color","691"
"A1YWJ3SMYC3W23_dg_v15","2015-05-15","20:07:50","numberSum_v2","I tried every strategy I could think of. I tried to look for patterns in winning rounds, I tried lower numbers (in the addition set) first, I tried higher numbers first in the set, I tried sticking with the same number if I saw it win a few rounds in a row, I completely guessed, etc... Needless to say, none of my strategies appeared to work and it was difficult contemplating strategies with the five second timer.   ","692"
"A1E4K9G6ZKPKX4_dg_v15","2015-05-15","20:08:06","dawstage2_v2","I clicked on one side until it gave me negative numbers. Then I clicked no the other side til it gave me negative numbers. I repeated that throughout. ","693"
"A3V3108A3ODROZ_dg_v15","2015-05-15","20:08:48","dawstage2_v2","I just tried sticking to the shapes and numbers that gave me good numbers and changed it to one when it went bad.","694"
"A6U5ZHN5Y953Q_dg_v15","2015-05-15","20:09:13","numberSum_v2","I just tried to find the best time to switch and ride the positive numbers out.","695"
"A2NDA88F1EZWEH_dg_v15","2015-05-15","20:09:31","noGoalInstructions_v","no strategy ","696"
"A1YGENVE7OI5JL_dg_v15","2015-05-15","20:10:20","dawstage2_v2","I stayed with what was hot and moved on till I found another when it became cold","697"
"A1909MOQZUXZZ5_dg_v15","2015-05-15","20:10:23","numberSum_v2","When I started getting into negative points, I chose the next number. When I got positive points, I chose that number until I started getting 0 or negative points.","698"
"A3FAURB3U6YND5_dg_v15","2015-05-15","20:11:16","numberSum_v2","I just went with my gut.","699"
"A27HVVLSZZ13XK_dg_v15","2015-05-15","20:13:00","numberSum_v2","I picked one or the other until they started giving negatives and then I switched.","700"
"A2WJZD372YQK9M_dg_v15","2015-05-15","20:15:39","dawstage2_v2","I tried to base off what was giving me the most positive gains while understanding at any point the values can switch to become a determent","701"
" A29MXEKPLHDJ1O_dg_v15","2015-05-15","20:16:10","dawstage2_v2","just do my best","702"
"A20AKIVJUI1AKN_dg_v15","2015-05-15","20:16:27","numberSum_v2","I just went with the numbers that seemed to be getting the most points.","703"
"A3672FHRNOYTSS_dg_v15","2015-05-15","20:17:34","dawstage2_v2","My strategy was to try and find one that gave good points and stick with it until it started decreasing in value.","704"
"A22FK64IWET30E_dg_v15","2015-05-15","20:23:38","numberSum_v2","As soon as I noticed one of the numbers losing me points, I switched to the other number. If I saw that I was getting 0 points, I assumed it would turn to a loss of points and would switch to another number. Toward the end, they were both negative points so I tried picking ones that I noticed were giving me less negatives.","705"
"A1Y9KQBMM5SH1E_dg_v15","2015-05-15","20:23:50","dawstage2_v2","I would follow one track until the numbers seemed to be going down, then switch to another. This worked pretty well for probably the first 2/3, then at the end it seemed like no matter what I did I was getting negatives. My default was even number/diamond if nothing seemed to be working. ","706"
"A78Y5750JYTVA_dg_v15","2015-05-15","20:26:12","dawstage2_v2","as long as one option was positive i stuck with it, as soon as it was 0 or negative i switched. if what i switched to was negative, i would then choose something else until i found one which was positive. no rhyme or reason to what i would choose after receviing a negative result. ","707"
"A330ISTI9O9WTI_dg_v15","2015-05-15","20:27:10","dawstage2_v2","I tried to cycle through the shapes until I found one that was worth points, and then stuck with choosing that shape until it stopped providing positive points (or provided negative points) before switching to check the other shapes to see which one was paying out next.","708"
"ADU047C75P5CK_dg_v15","2015-05-15","20:28:55","baseline_v2","I was thinking even-odd rather than red-blue but same meaning. At first I ignored even-odd and went for one side - left - and that seemed to work pretty well. Maybe it was random. Then later in the game it seemed to not be working so well so I stuck with even or odd, changing after the one I had stuck with had failed more times than I liked.","709"
